id,ref,nombre,usd,costoAntes,costoDespues,precioAntes,precioDespues
"10305","019005040-0000","NU332-E-M1","1535.57844","19578.63","19578.63","39157.26","39157.26"
"10306","019005040-0030","NU332-E-M1-C3","1535.57844","19578.63","19578.63","39157.26","39157.26"
"10307","019005040-0040","NU332-E-M1-C4","1597.0163850000001","20361.96","20361.96","40723.92","40723.92"
"10308","019008660-0030","NU332-E-M1A-C3","1535.57844","19578.63","19578.63","39157.26","39157.26"
"10309","016740483-0000","NU334-E-M1","1959.797685","24987.42","24987.42","49974.84","49974.84"
"10310","016740483-0030","NU334-E-M1-C3","1959.797685","24987.42","24987.42","49974.84","49974.84"
"10311","079943713-0000","NU334-E-TB-M1","1959.797685","24987.42","24987.42","49974.84","49974.84"
"10312","079943713-0030","NU334-E-TB-M1-C3","1959.797685","24987.42","24987.42","49974.84","49974.84"
"10313","019008686-0000","NU336-E-M1","2483.0350349999994","31658.7","31658.7","63317.4","63317.4"
"10314","019008686-0030","NU336-E-M1-C3","2483.0350349999994","31658.7","31658.7","63317.4","63317.4"
"10315","080059007-0000","NU336-E-TB-M1","2483.0350349999994","31658.7","31658.7","63317.4","63317.4"
"10316","080059007-0030","NU336-E-TB-M1-C3","2483.0350349999994","31658.7","31658.7","63317.4","63317.4"
"10317","080080740-4001","NU336-E-TB-MPAX-R132-208","1686.3458549999998","21500.91","21500.91","43001.82","43001.82"
"10318","016740491-0000","NU338-E-M1","3071.10582","39156.6","39156.6","78313.2","78313.2"
"10319","016740491-0030","NU338-E-M1-C3","3071.10582","39156.6","39156.6","78313.2","78313.2"
"10320","080089879-0000","NU338-E-TB-M1","3071.10582","39156.6","39156.6","78313.2","78313.2"
"10321","080089879-0030","NU338-E-TB-M1-C3","3071.10582","39156.6","39156.6","78313.2","78313.2"
"10322","019008708-0000","NU340-E-M1","3327.04407","42419.81","42419.81","84839.62","84839.62"
"10323","019008708-0030","NU340-E-M1-C3","3327.04407","42419.81","42419.81","84839.62","84839.62"
"10324","080106226-0000","NU340-E-TB-M1","3327.04407","42419.81","42419.81","84839.62","84839.62"
"10325","080106226-0030","NU340-E-TB-M1-C3","3327.04407","42419.81","42419.81","84839.62","84839.62"
"10326","019008732-0030","NU344-E-M1-C3","5400.105599999999","68851.35","68851.35","137702.7","137702.7"
"10327","080149090-0000","NU344-E-TB-M1","4980.481755","63501.14","63501.14","127002.28","127002.28"
"10328","080149090-0030","NU344-E-TB-M1-C3","4980.481755","63501.14","63501.14","127002.28","127002.28"
"10329","019008759-0030","NU348-E-M1-C3","6900.107985","87976.38","87976.38","175952.76","175952.76"
"10330","080144284-0030","NU348-E-TB-M1-C3","6455.043495","82301.8","82301.8","164603.6","164603.6"
"10331","080198724-0000","NU352-E-TB-M1","7395.9644100000005","94298.55","94298.55","188597.1","188597.1"
"10332","080191207-0030","NU364-E-TB-M1-C3","12394.687349999998","158032.26","158032.26","316064.52","316064.52"
"10333","019005059-0000","NU406-XL-M1","95.71197000000001","1220.33","1220.33","2440.66","2440.66"
"10334","019005059-0030","NU406-XL-M1-C3","95.71197000000001","1220.33","1220.33","2440.66","2440.66"
"10335","016740513-0000","NU407-XL","78.87493500000001","1005.66","1005.66","2011.32","2011.32"
"10336","016740513-0030","NU407-XL-C3","78.87493500000001","1005.66","1005.66","2011.32","2011.32"
"10337","019250428-0000","NU407-XL-M1","112.61283","1435.81","1435.81","2871.62","2871.62"
"10338","019250428-0030","NU407-XL-M1-C3","112.61283","1435.81","1435.81","2871.62","2871.62"
"10339","038264846-0000","NU408-XL-M1","144.4998","1842.37","1842.37","3684.74","3684.74"
"10340","038264846-0030","NU408-XL-M1-C3","144.4998","1842.37","1842.37","3684.74","3684.74"
"10341","038264846-0040","NU408-XL-M1-C4","150.333405","1916.75","1916.75","3833.5","3833.5"
"10342","039026264-0000","NU409-XL-M1","153.601245","1958.42","1958.42","3916.84","3916.84"
"10343","039026264-0030","NU409-XL-M1-C3","153.601245","1958.42","1958.42","3916.84","3916.84"
"10344","039026264-0040","NU409-XL-M1-C4","159.76673999999997","2037.03","2037.03","4074.06","4074.06"
"10345","039026280-0030","NU409-XL-M1A-C3","153.601245","1958.42","1958.42","3916.84","3916.84"
"10346","039026280-0040","NU409-XL-M1A-C4","159.76673999999997","2037.03","2037.03","4074.06","4074.06"
"10347","038384558-0000","NU410-XL-M1","189.76449000000002","2419.5","2419.5","4839","4839"
"10348","038384558-0030","NU410-XL-M1-C3","189.76449000000002","2419.5","2419.5","4839","4839"
"10349","039026302-0000","NU411-XL-M1","214.93706999999998","2740.45","2740.45","5480.9","5480.9"
"10350","039026302-0030","NU411-XL-M1-C3","214.93706999999998","2740.45","2740.45","5480.9","5480.9"
"10351","038264862-0000","NU412-XL-M1","245.662425","3132.2","3132.2","6264.4","6264.4"
"10352","038264862-0030","NU412-XL-M1-C3","245.662425","3132.2","3132.2","6264.4","6264.4"
"10353","038264862-0040","NU412-XL-M1-C4","290.084625","3698.58","3698.58","7397.16","7397.16"
"10354","019250592-0000","NU412-XL-M1-F1-T51F","368.70426000000003","4700.98","4700.98","9401.96","9401.96"
"10355","039026310-0000","NU413-XL-M1","255.96378","3263.54","3263.54","6527.08","6527.08"
"10356","039026310-0030","NU413-XL-M1-C3","255.96378","3263.54","3263.54","6527.08","6527.08"
"10357","019250673-0000","NU414-XL-M1","358.3518450000001","4568.99","4568.99","9137.98","9137.98"
"10358","019250673-0030","NU414-XL-M1-C3","358.3518450000001","4568.99","4568.99","9137.98","9137.98"
"10359","019250673-0040","NU414-XL-M1-C4","372.68694","4751.76","4751.76","9503.52","9503.52"
"10360","039026353-0000","NU415-XL-M1","501.85597499999994","6398.66","6398.66","12797.32","12797.32"
"10361","039026353-0030","NU415-XL-M1-C3","501.85597499999994","6398.66","6398.66","12797.32","12797.32"
"10362","019250746-0000","NU416-XL-M1","486.21885","6199.29","6199.29","12398.58","12398.58"
"10363","019250746-0030","NU416-XL-M1-C3","486.21885","6199.29","6199.29","12398.58","12398.58"
"10364","019250746-0040","NU416-XL-M1-C4","516.739965","6588.43","6588.43","13176.86","13176.86"
"10365","019250789-0000","NU417-XL-M1","633.62907","8078.77","8078.77","16157.54","16157.54"
"10366","019250789-0030","NU417-XL-M1-C3","633.62907","8078.77","8078.77","16157.54","16157.54"
"10367","019250819-0000","NU418-XL-M1","668.2860450000001","8520.65","8520.65","17041.3","17041.3"
"10368","019250819-0030","NU418-XL-M1-C3","668.2860450000001","8520.65","8520.65","17041.3","17041.3"
"10369","019250819-0040","NU418-XL-M1-C4","695.041485","8861.78","8861.78","17723.56","17723.56"
"10370","038264900-0040","NU419-XL-F-C4","875.1556350000002","11158.23","11158.23","22316.46","22316.46"
"10371","016740645-0000","NU419-XL-M1","819.0024","10442.28","10442.28","20884.56","20884.56"
"10372","016740645-0030","NU419-XL-M1-C3","819.0024","10442.28","10442.28","20884.56","20884.56"
"10373","016740645-0040","NU419-XL-M1-C4","870.381525","11097.36","11097.36","22194.72","22194.72"
"10374","016740653-0000","NU420-XL-M1","844.5196350000002","10767.63","10767.63","21535.26","21535.26"
"10375","016740653-0040","NU420-XL-M1-C4","878.346885","11198.92","11198.92","22397.84","22397.84"
"10376","016740661-0000","NU421-XL-M1","972.51429","12399.56","12399.56","24799.12","24799.12"
"10377","016740661-0030","NU421-XL-M1-C3","972.51429","12399.56","12399.56","24799.12","24799.12"
"10378","016740661-0040","NU421-XL-M1-C4","1049.283","13378.36","13378.36","26756.72","26756.72"
"10379","039026949-0030","NU422-XL-M1-C3","1228.4014799999998","15662.12","15662.12","31324.24","31324.24"
"10380","038264943-0050","NU424-XL-F-C5","1868.119455","23818.52","23818.52","47637.04","47637.04"
"10381","016740670-0000","NU424-XL-M1","1535.57844","19578.63","19578.63","39157.26","39157.26"
"10382","016740670-0030","NU424-XL-M1-C3","1535.57844","19578.63","19578.63","39157.26","39157.26"
"10383","016740670-0040","NU424-XL-M1-C4","1817.07222","23167.67","23167.67","46335.34","46335.34"
"10384","016740670-0050","NU424-XL-M1-C5","1871.6170650000004","23863.12","23863.12","47726.24","47726.24"
"10385","019251076-0000","NU428-M1","2303.2783050000003","29366.8","29366.8","58733.6","58733.6"
"10386","019251246-0000","NUB213-E-XL-TVP2","123.424785","1573.67","1573.67","3147.34","3147.34"
"10387","038839350-0000","NUB220-E-XL-M1A","425.3298","5422.95","5422.95","10845.9","10845.9"
"10388","019251297-0000","NUB222-E-XL-M1","476.56850999999995","6076.25","6076.25","12152.5","12152.5"
"10389","039027210-0030","NUB312-E-XL-M1-C3","307.15143","3916.18","3916.18","7832.36","7832.36"
"10390","038555409-0000","NUP203-E-XL-M1A","53.49811499999999","682.1","682.1","1364.2","1364.2"
"10391","016740696-0000","NUP203-E-XL-TVP2","28.146825","358.87","358.87","717.74","717.74"
"10392","016740700-0000","NUP204-E-XL-TVP2","29.448855","375.47","375.47","750.94","750.94"
"10393","016740700-0030","NUP204-E-XL-TVP2-C3","29.448855","375.47","375.47","750.94","750.94"
"10394","016740718-0000","NUP205-E-XL-TVP2","29.602035","377.43","377.43","754.86","754.86"
"10395","016740718-0030","NUP205-E-XL-TVP2-C3","29.602035","377.43","377.43","754.86","754.86"
"10396","016740718-0040","NUP205-E-XL-TVP2-C4","33.150704999999995","422.67","422.67","845.34","845.34"
"10397","038454599-0030","NUP206-E-XL-M1-C3","67.437495","859.83","859.83","1719.66","1719.66"
"10398","016740742-0000","NUP206-E-XL-TVP2","29.755214999999996","379.38","379.38","758.76","758.76"
"10399","016740742-0030","NUP206-E-XL-TVP2-C3","29.755214999999996","379.38","379.38","758.76","758.76"
"10400","019251718-0000","NUP207-E-XL-JP1","43.6563","556.62","556.62","1113.24","1113.24"
"10401","019251718-0030","NUP207-E-XL-JP1-C3","43.6563","556.62","556.62","1113.24","1113.24"
"10402","038995956-0000","NUP207-E-XL-JP3","45.762525000000004","583.47","583.47","1166.94","1166.94"
"10403","038995956-0030","NUP207-E-XL-JP3-C3","45.762525000000004","583.47","583.47","1166.94","1166.94"
"10404","038261685-0000","NUP207-E-XL-M1","69.020355","880.01","880.01","1760.02","1760.02"
"10405","038261685-0030","NUP207-E-XL-M1-C3","69.020355","880.01","880.01","1760.02","1760.02"
"10406","016740750-0000","NUP207-E-XL-TVP2","35.84412","457.01","457.01","914.02","914.02"
"10407","016740750-0030","NUP207-E-XL-TVP2-C3","35.84412","457.01","457.01","914.02","914.02"
"10408","019251777-0030","NUP208-E-XL-M1-C3","69.224595","882.61","882.61","1765.22","1765.22"
"10409","038261715-0030","NUP208-E-XL-N-M1-C3","69.224595","882.61","882.61","1765.22","1765.22"
"10410","016740769-0000","NUP208-E-XL-TVP2","37.388684999999995","476.71","476.71","953.42","953.42"
"10411","016740769-0030","NUP208-E-XL-TVP2-C3","37.388684999999995","476.71","476.71","953.42","953.42"
"10412","066827779-0000","NUP209-E-XL-JP3","58.37434499999999","744.27","744.27","1488.54","1488.54"
"10413","019251823-0000","NUP209-E-XL-M1","84.63194999999999","1079.06","1079.06","2158.12","2158.12"
"10414","016740777-0000","NUP209-E-XL-TVP2","42.137265","537.25","537.25","1074.5","1074.5"
"10415","016740777-0030","NUP209-E-XL-TVP2-C3","42.137265","537.25","537.25","1074.5","1074.5"
"10416","038998963-0000","NUP210-E-XL-JP3","63.888825","814.58","814.58","1629.16","1629.16"
"10417","038998963-0030","NUP210-E-XL-JP3-C3","63.888825","814.58","814.58","1629.16","1629.16"
"10418","019251904-0000","NUP210-E-XL-M1","92.559015","1180.13","1180.13","2360.26","2360.26"
"10419","019251904-0030","NUP210-E-XL-M1-C3","92.559015","1180.13","1180.13","2360.26","2360.26"
"10420","016740785-0000","NUP210-E-XL-TVP2","48.31552500000001","616.02","616.02","1232.04","1232.04"
"10421","016740785-0030","NUP210-E-XL-TVP2-C3","48.31552500000001","616.02","616.02","1232.04","1232.04"
"10422","019251955-0000","NUP211-E-XL-M1","104.455995","1331.81","1331.81","2663.62","2663.62"
"10423","019251955-0030","NUP211-E-XL-M1-C3","104.455995","1331.81","1331.81","2663.62","2663.62"
"10424","016740793-0000","NUP211-E-XL-TVP2","59.638079999999995","760.39","760.39","1520.78","1520.78"
"10425","016740793-0030","NUP211-E-XL-TVP2-C3","59.638079999999995","760.39","760.39","1520.78","1520.78"
"10426","019252021-0000","NUP212-E-XL-M1","108.11955","1378.52","1378.52","2757.04","2757.04"
"10427","019252021-0030","NUP212-E-XL-M1-C3","108.11955","1378.52","1378.52","2757.04","2757.04"
"10428","016740807-0000","NUP212-E-XL-TVP2","67.641735","862.43","862.43","1724.86","1724.86"
"10429","016740807-0030","NUP212-E-XL-TVP2-C3","67.641735","862.43","862.43","1724.86","1724.86"
"10430","038261766-0030","NUP213-E-XL-M1-C3","140.88730500000003","1796.31","1796.31","3592.62","3592.62"
"10431","019252099-0000","NUP213-E-XL-N-M1","140.88730500000003","1796.31","1796.31","3592.62","3592.62"
"10432","019252099-0030","NUP213-E-XL-N-M1-C3","140.88730500000003","1796.31","1796.31","3592.62","3592.62"
"10433","016740815-0000","NUP213-E-XL-TVP2","79.83231","1017.86","1017.86","2035.72","2035.72"
"10434","016740815-0030","NUP213-E-XL-TVP2-C3","79.83231","1017.86","1017.86","2035.72","2035.72"
"10435","019252129-0000","NUP214-E-XL-M1","161.40066000000002","2057.86","2057.86","4115.72","4115.72"
"10436","019252129-0030","NUP214-E-XL-M1-C3","161.40066000000002","2057.86","2057.86","4115.72","4115.72"
"10437","039027490-0040","NUP214-E-XL-M1-F1-C4","315.95928","4028.48","4028.48","8056.96","8056.96"
"10438","016740823-0000","NUP214-E-XL-TVP2","92.125005","1174.59","1174.59","2349.18","2349.18"
"10439","016740823-0030","NUP214-E-XL-TVP2-C3","92.125005","1174.59","1174.59","2349.18","2349.18"
"10440","038261812-0000","NUP215-E-XL-M1","198.15109499999997","2526.43","2526.43","5052.86","5052.86"
"10441","038261812-0030","NUP215-E-XL-M1-C3","198.15109499999997","2526.43","2526.43","5052.86","5052.86"
"10442","019252269-0000","NUP215-E-XL-TVP2","108.37485000000001","1381.78","1381.78","2763.56","2763.56"
"10443","019252269-0030","NUP215-E-XL-TVP2-C3","108.37485000000001","1381.78","1381.78","2763.56","2763.56"
"10444","016740831-0000","NUP216-E-XL-M1","219.28993499999999","2795.95","2795.95","5591.9","5591.9"
"10445","016740831-0030","NUP216-E-XL-M1-C3","219.28993499999999","2795.95","2795.95","5591.9","5591.9"
"10446","019252323-0000","NUP216-E-XL-TVP2","120.38671500000002","1534.93","1534.93","3069.86","3069.86"
"10447","019252323-0030","NUP216-E-XL-TVP2-C3","120.38671500000002","1534.93","1534.93","3069.86","3069.86"
"10448","038261839-0000","NUP217-E-XL-M1","230.369955","2937.22","2937.22","5874.44","5874.44"
"10449","038261839-0030","NUP217-E-XL-M1-C3","230.369955","2937.22","2937.22","5874.44","5874.44"
"10450","016740858-0000","NUP217-E-XL-TVP2","138.19389","1761.97","1761.97","3523.94","3523.94"
"10451","016740858-0030","NUP217-E-XL-TVP2-C3","138.19389","1761.97","1761.97","3523.94","3523.94"
"10452","039027902-0030","NUP217-E-XL-TVP2-F1-C3","350.412015","4467.75","4467.75","8935.5","8935.5"
"10453","019252447-0000","NUP218-E-XL-M1","253.55119500000004","3232.78","3232.78","6465.56","6465.56"
"10454","019252447-0030","NUP218-E-XL-M1-C3","253.55119500000004","3232.78","3232.78","6465.56","6465.56"
"10455","039027937-0030","NUP218-E-XL-M1-F1-J20AA-C3","1238.78775","15794.54","15794.54","31589.08","31589.08"
"10456","016740866-0000","NUP218-E-XL-TVP2","151.11207","1926.68","1926.68","3853.36","3853.36"
"10457","016740866-0030","NUP218-E-XL-TVP2-C3","151.11207","1926.68","1926.68","3853.36","3853.36"
"10458","019252501-0000","NUP219-E-XL-M1","281.54484","3589.7","3589.7","7179.4","7179.4"
"10459","019252501-0030","NUP219-E-XL-M1-C3","281.54484","3589.7","3589.7","7179.4","7179.4"
"10460","038261871-0030","NUP219-E-XL-M1-P6-F1-C3","332.5920750000001","4240.55","4240.55","8481.1","8481.1"
"10461","039027945-0030","NUP219-E-XL-M1A-C3","281.54484","3589.7","3589.7","7179.4","7179.4"
"10462","039027945-0040","NUP219-E-XL-M1A-C4","292.816335","3733.41","3733.41","7466.82","7466.82"
"10463","016740882-0000","NUP219-E-XL-TVP2","171.65095499999995","2188.55","2188.55","4377.1","4377.1"
"10464","016740882-0030","NUP219-E-XL-TVP2-C3","171.65095499999995","2188.55","2188.55","4377.1","4377.1"
"10465","019252803-0000","NUP220-E-XL-M1","332.66866500000003","4241.53","4241.53","8483.06","8483.06"
"10466","019252803-0030","NUP220-E-XL-M1-C3","332.66866500000003","4241.53","4241.53","8483.06","8483.06"
"10467","019252846-0000","NUP220-E-XL-TVP2","220.70685","2814.01","2814.01","5628.02","5628.02"
"10468","019252846-0030","NUP220-E-XL-TVP2-C3","220.70685","2814.01","2814.01","5628.02","5628.02"
"10469","016740890-0000","NUP2203-E-XL-TVP2","24.406680000000005","311.19","311.19","622.38","622.38"
"10470","019252625-0000","NUP2204-E-XL-TVP2","28.8489","367.82","367.82","735.64","735.64"
"10471","019252625-0030","NUP2204-E-XL-TVP2-C3","28.8489","367.82","367.82","735.64","735.64"
"10472","019252633-0000","NUP2205-E-XL-M1","55.11927","702.77","702.77","1405.54","1405.54"
"10473","016740904-0000","NUP2205-E-XL-TVP2","29.92116","381.49","381.49","762.98","762.98"
"10474","016740904-0030","NUP2205-E-XL-TVP2-C3","29.92116","381.49","381.49","762.98","762.98"
"10475","019252684-0000","NUP2206-E-XL-M1","65.56103999999999","835.9","835.9","1671.8","1671.8"
"10476","016740912-0000","NUP2206-E-XL-TVP2","35.295224999999995","450.01","450.01","900.02","900.02"
"10477","016740912-0030","NUP2206-E-XL-TVP2-C3","35.295224999999995","450.01","450.01","900.02","900.02"
"10478","016740920-0000","NUP2207-E-XL-TVP2","41.17989","525.04","525.04","1050.08","1050.08"
"10479","016740920-0030","NUP2207-E-XL-TVP2-C3","41.17989","525.04","525.04","1050.08","1050.08"
"10480","019252730-0030","NUP2208-E-XL-M1-C3","90.35067","1151.97","1151.97","2303.94","2303.94"
"10481","016740939-0000","NUP2208-E-XL-TVP2","49.362255","629.37","629.37","1258.74","1258.74"
"10482","016740939-0030","NUP2208-E-XL-TVP2-C3","49.362255","629.37","629.37","1258.74","1258.74"
"10483","016740947-0000","NUP2209-E-XL-TVP2","54.621435000000005","696.42","696.42","1392.84","1392.84"
"10484","016740947-0030","NUP2209-E-XL-TVP2-C3","54.621435000000005","696.42","696.42","1392.84","1392.84"
"10485","093522207-0000","NUP2209-E-XL-TVP2>A","54.621435000000005","696.42","696.42","1392.84","1392.84"
"10486","016741056-0000","NUP221-E-XL-TVP2","253.34695499999998","3230.17","3230.17","6460.34","6460.34"
"10487","038261944-0030","NUP2210-E-XL-M1-C3","112.829835","1438.58","1438.58","2877.16","2877.16"
"10488","016740955-0000","NUP2210-E-XL-TVP2","55.62987","709.28","709.28","1418.56","1418.56"
"10489","016740955-0030","NUP2210-E-XL-TVP2-C3","55.62987","709.28","709.28","1418.56","1418.56"
"10490","019252919-0000","NUP2211-E-XL-M1","122.83759500000002","1566.18","1566.18","3132.36","3132.36"
"10491","019252919-0030","NUP2211-E-XL-M1-C3","122.83759500000002","1566.18","1566.18","3132.36","3132.36"
"10492","095554335-0030","NUP2211-E-XL-M1-C3>A","128.18613","1634.37","1634.37","3268.74","3268.74"
